sample_id,modality,source_path,container_declared_duration_sec,container_effective_duration_sec,decoded_timeline_duration_sec,stream_duration_sec,sample_rate_hz,source_fps,sampled_fps,raw_shape,feature_dim,native_granularity,aligned_granularity,sequence_length,valid_position_count,padding_position_count,alignment_method,feature_path,unaligned_feature_path,face_detection_rate,feature_sha256,status,warnings,unaligned_feature_sha256
-hnBHBN8p5A$_$6,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/6.mp4,11.429,6.401,6.381366666666667,6.381366666666667,n/a,23.976035631539084,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,13,12,37,proportional,q1_features.npz,q1_features_unaligned.npz,0.0784313725490196,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-qDkUB0GgYY$_$6,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-qDkUB0GgYY/6.mp4,9.683,4.677995,4.666666666666667,4.666666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-qDkUB0GgYY$_$6,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-qDkUB0GgYY/6.mp4,9.683,4.677995,4.666666666666667,4.6146875,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-qDkUB0GgYY$_$6,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-qDkUB0GgYY/6.mp4,9.683,4.677995,4.666666666666667,4.666666666666667,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,1.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-uywlfIYOS8$_$4,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-uywlfIYOS8/4.mp4,14.334,6.044987,6.033333333333333,6.033333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-uywlfIYOS8$_$4,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-uywlfIYOS8/4.mp4,14.334,6.044987,6.033333333333333,5.881125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-uywlfIYOS8$_$4,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-uywlfIYOS8/4.mp4,14.334,6.044987,6.033333333333333,6.033333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,q1_features_unaligned.npz,0.9833333333333333,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-6rXp3zJ3kc$_$8,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-6rXp3zJ3kc/8.mp4,16.58,12.805013,12.8,12.8,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,34,34,16,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-6rXp3zJ3kc$_$8,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-6rXp3zJ3kc/8.mp4,16.58,12.805013,12.8,12.738,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,34,34,16,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-6rXp3zJ3kc$_$8,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-6rXp3zJ3kc/8.mp4,16.58,12.805013,12.8,12.8,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,34,34,16,proportional,q1_features.npz,q1_features_unaligned.npz,0.9609375,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-9y-fZ3swSY$_$0,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/0.mp4,6.9,6.833333,6.8999999999999995,6.8999999999999995,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-9y-fZ3swSY$_$0,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/0.mp4,6.9,6.833333,6.8999999999999995,6.7570625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-9y-fZ3swSY$_$0,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/0.mp4,6.9,6.833333,6.8999999999999995,6.8999999999999995,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,22,22,28,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-9y-fZ3swSY$_$4,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/4.mp4,9.334,2.821029,2.8,2.8,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,9,9,41,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-9y-fZ3swSY$_$4,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/4.mp4,9.334,2.821029,2.8,2.6648125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,9,9,41,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-9y-fZ3swSY$_$4,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/4.mp4,9.334,2.821029,2.8,2.8,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,9,9,41,proportional,q1_features.npz,q1_features_unaligned.npz,0.03571428571428571,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-9y-fZ3swSY$_$8,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/8.mp4,10.775,4.988997,4.966666666666667,4.966666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-9y-fZ3swSY$_$8,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/8.mp4,10.775,4.988997,4.966666666666667,4.9170625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-9y-fZ3swSY$_$8,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/8.mp4,10.775,4.988997,4.966666666666667,4.966666666666667,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,12,12,38,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-AUZQgSxyPQ$_$2,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-AUZQgSxyPQ/2.mp4,27.3,22.511003,22.5,22.5,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,41,41,9,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-AUZQgSxyPQ$_$2,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-AUZQgSxyPQ/2.mp4,27.3,22.511003,22.5,22.4045625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,41,41,9,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-AUZQgSxyPQ$_$2,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-AUZQgSxyPQ/2.mp4,27.3,22.511003,22.5,22.5,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,41,41,9,proportional,q1_features.npz,q1_features_unaligned.npz,1.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-HeZS2-Prhc$_$2,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-HeZS2-Prhc/2.mp4,15.834,8.261979,8.233333333333333,8.233333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-HeZS2-Prhc$_$2,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-HeZS2-Prhc/2.mp4,15.834,8.261979,8.233333333333333,8.150875,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-HeZS2-Prhc$_$2,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-HeZS2-Prhc/2.mp4,15.834,8.261979,8.233333333333333,8.233333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,0.8072289156626506,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-MeTTeMJBNc$_$0,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/0.mp4,9.334,9.3,9.333333333333334,9.333333333333334,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-MeTTeMJBNc$_$0,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/0.mp4,9.334,9.3,9.333333333333334,9.218375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-MeTTeMJBNc$_$0,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/0.mp4,9.334,9.3,9.333333333333334,9.333333333333334,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,21,21,29,proportional,q1_features.npz,q1_features_unaligned.npz,0.9042553191489362,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-MeTTeMJBNc$_$13,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/13.mp4,7.467,5.430013,5.3999999999999995,5.3999999999999995,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,14,14,36,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-MeTTeMJBNc$_$13,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/13.mp4,7.467,5.430013,5.3999999999999995,5.2555625,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,14,14,36,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-MeTTeMJBNc$_$13,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/13.mp4,7.467,5.430013,5.3999999999999995,5.3999999999999995,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,14,14,36,proportional,q1_features.npz,q1_features_unaligned.npz,0.9444444444444444,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-MeTTeMJBNc$_$7,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/7.mp4,17.367,10.516992,10.5,10.5,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,31,31,19,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-MeTTeMJBNc$_$7,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/7.mp4,17.367,10.516992,10.5,10.411375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,31,31,19,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-MeTTeMJBNc$_$7,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/7.mp4,17.367,10.516992,10.5,10.5,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,31,30,19,proportional,q1_features.npz,q1_features_unaligned.npz,0.8666666666666667,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-RfYyzHpjk4$_$11,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/11.mp4,11.7,5.238997,5.233333333333333,5.233333333333333,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,17,17,33,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-RfYyzHpjk4$_$11,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/11.mp4,11.7,5.238997,5.233333333333333,5.074875,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,17,17,33,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-RfYyzHpjk4$_$11,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/11.mp4,11.7,5.238997,5.233333333333333,5.233333333333333,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,17,16,33,proportional,q1_features.npz,q1_features_unaligned.npz,0.6923076923076923,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-RfYyzHpjk4$_$8,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/8.mp4,11.657,4.588997,4.566666666666666,4.566666666666666,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,17,17,33,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-RfYyzHpjk4$_$8,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/8.mp4,11.657,4.588997,4.566666666666666,4.532375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,17,17,33,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-RfYyzHpjk4$_$8,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/8.mp4,11.657,4.588997,4.566666666666666,4.566666666666666,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,17,17,33,proportional,q1_features.npz,q1_features_unaligned.npz,0.5652173913043478,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-RfYyzHpjk4$_$2,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/2.mp4,6.234,5.516016,5.5,5.5,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,25,25,25,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-RfYyzHpjk4$_$2,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/2.mp4,6.234,5.516016,5.5,5.391875,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,25,25,25,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-RfYyzHpjk4$_$2,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/2.mp4,6.234,5.516016,5.5,5.5,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,25,24,25,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,warning,invalid_nonpadding_positions,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-UUCSKoHeMA$_$0,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UUCSKoHeMA/0.mp4,7.867,7.8,7.866666666666666,7.866666666666666,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-UUCSKoHeMA$_$0,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UUCSKoHeMA/0.mp4,7.867,7.8,7.866666666666666,7.73225,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-UUCSKoHeMA$_$0,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UUCSKoHeMA/0.mp4,7.867,7.8,7.866666666666666,7.866666666666666,n/a,30.0,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,18,18,32,proportional,q1_features.npz,q1_features_unaligned.npz,0.9620253164556962,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-ri04Z7vwnc$_$0,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/0.mp4,3.295,2.807,2.7944666666666667,2.7944666666666667,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,8,8,42,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-ri04Z7vwnc$_$0,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/0.mp4,3.295,2.807,2.7944666666666667,2.7633125,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,8,8,42,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-ri04Z7vwnc$_$0,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/0.mp4,3.295,2.807,2.7944666666666667,2.7944666666666667,n/a,23.97604418875992,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,8,8,42,proportional,q1_features.npz,q1_features_unaligned.npz,0.0,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-ri04Z7vwnc$_$2,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/2.mp4,6.966,6.027,6.005988888888888,6.005988888888888,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
-ri04Z7vwnc$_$2,audio,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/2.mp4,6.966,6.027,6.005988888888888,5.9134375,16000,n/a,n/a,n/a,74,10_ms_frame,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-ri04Z7vwnc$_$2,vision,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/2.mp4,6.966,6.027,6.005988888888888,6.005988888888888,n/a,23.976043214651384,10.0,n/a,35,10_fps_sample,variable_text_anchor_mean_pool,16,16,34,proportional,q1_features.npz,q1_features_unaligned.npz,0.3541666666666667,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,945939ddd12064686060ad96d05424b0d23f9beea7e526ebc2ef56c838009f9c
-ri04Z7vwnc$_$5,text,data/raw/extracted/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/5.mp4,5.965,3.545,3.5035000000000003,3.5035000000000003,n/a,n/a,n/a,n/a,128,grouped_transcript_anchor,variable_text_anchor_mean_pool,9,9,41,proportional,q1_features.npz,n/a,n/a,b4261dff718cb6a3657fa394bed1617e73ea1b32c187bd083590d60d24d23cc2,ok,,n/a
